"person_id","loan_id","cb_id","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
ZZNSZaxk-0Bdn,NUTXZ1AX-zAuB,"6q4Crtht-xxdc",23,27350,Mortgage,5.0,Venture,B,1925,11.02,0,0.07,N,3
hYqWz1JD-8DF0,"1Te9uLsm-kF7i",KgM36ft7-ZJIP,25,46000,Mortgage,4.0,Education,C,2125,12.99,0,0.05,Y,2
"8917nnYO-P4p4",o0pdeSr1-WxvG,aGnW5NvM-Putj,23,75000,Rent,7.0,Education,A,5000,7.49,0,0.07,N,3
qXYQxav3-m8oF,RF4fC9M7-MlmC,I7dFAzW7-t0ig,24,26400,Rent,5.0,Medical,A,10000,6.54,1,0.38,N,4
TO5bzLge-1qEu,Ncj2HxsJ-67ak,MveBBRE7-6Qkt,38,36000,Rent,10.0,Medical,B,9000,11.83,0,0.25,N,11
GcOrj15b-oPeW,jRgt3wg1-ip7M,NjCa8gvo-slBx,22,37212,Rent,6.0,Debtconsolidation,E,20000,16.69,1,0.54,N,3
R2SBiNb4-bC7N,ltbaGvlp-SNDC,u08BL1wt-bQw0,23,22000,Rent,2.0,Medical,B,3200,12.69,0,0.15,N,4
m12K4PqG-3IcS,vtAukMTy-JMSs,zXKnwlz9-6cFQ,24,50400,Rent,8.0,Debtconsolidation,A,1500,11.02,0,0.03,N,2
fHheSeeZ-f0KL,YS06S9kr-ZiuL,Bx9UZJIh-E9OI,30,110925,Mortgage,1.0,Medical,D,25000,15.33,1,0.19,N,9
kedkrCni-48Nl,Y64QwbXG-0gyH,QK4MATYA-C0cj,35,50000,Rent,4.0,Personal,C,17500,12.84,1,0.35,N,5
PYY52e7d-n0Co,pt79cITK-vkOu,hFPI4oZr-wdlW,42,39996,Mortgage,2.0,Homeimprovement,A,2500,5.42,0,0.06,N,12
IReGO9Hd-SamT,qzwOGnQ1-kraY,lRpZoCA6-GUk5,32,57192,Rent,5.0,Personal,A,9590,7.51,,0.22,N,10
"9eodYKCR-HLFn",JNZXWK8E-3FzU,p6UbqGAN-FT1E,26,56000,Rent,1.0,Personal,A,5100,8.0,0,0.09,N,4
DctcY60j-kELl,"2jpGBcJS-BUcF","7kEAIiUe-wpoq",36,23004,Rent,0.0,Personal,B,9450,10.37,1,0.41,N,13
oyYKtO7D-Th33,"9yndhtJW-FOuK",tjmejDki-Ox4K,25,44000,Rent,1.0,Medical,D,8000,12.92,1,0.18,N,2
xufBwuja-0FBM,fP4Ypnp6-XgZZ,"1w6Y434R-Nl7I",23,103000,Rent,4.0,Debtconsolidation,C,16800,13.11,0,0.16,N,4
xG2Xx7fq-dZ2x,hbboIjDH-jztc,AOqGuoaq-xw20,22,75000,Rent,6.0,Venture,A,12000,11.02,0,0.16,N,3
qyE4PYXQ-ZIYI,p5BYjZPH-0Huq,ywIOAbAb-jpYt,24,49000,Mortgage,2.0,Venture,E,20000,15.57,0,0.41,Y,4
XjYlqYkS-EW7J,NfHtctib-Igc3,"6pTNuc3A-sDdJ",25,47000,Rent,1.0,Education,C,6000,12.87,0,0.13,Y,3
"8I4smsri-Qrm2",FLazepNy-H4g1,qqyUMsFC-oi5W,25,130000,Mortgage,5.0,Homeimprovement,A,3000,5.42,0,0.02,N,2
lM33pn5R-Rhgh,CabdLBh2-7B5x,jKr8tILZ-6ZGZ,25,60000,Rent,9.0,Personal,D,6000,14.54,0,0.1,Y,3
"3wsfEApw-bktS",gcr17JFt-2lPA,BCutfBIK-WaAa,24,73440,Mortgage,7.0,Education,A,7000,6.99,0,0.1,N,2
qgeoem9N-IWP6,x5KMSIv4-ZpWW,AvMcQzXo-Ah3h,27,45000,Rent,12.0,Debtconsolidation,C,10400,14.65,0,0.23,N,9
jL5B8hw4-ozp3,"89bD7HKK-ioHl",jMSo9OxA-kaWx,26,120000,Mortgage,10.0,Medical,C,5000,13.49,0,0.04,Y,2
"4vdybYI9-ZJU8",cTuzYsrU-qwto,UuQzrAw3-jEph,25,71004,Mortgage,1.0,Debtconsolidation,E,2400,17.04,1,0.03,N,3
ANA6xsWh-ILA7,trgRACXG-TSZA,t3cN02sp-b95W,23,35000,Rent,0.0,Debtconsolidation,A,2500,7.51,0,0.07,N,2
ZsReaztS-n25P,yruXQUZM-gWWs,d3MtLuOL-v0Pm,40,114000,Mortgage,11.0,Medical,A,6000,5.42,0,0.05,N,17
ubuBSUlQ-0GiZ,"40ueqzwe-gttW",YzKM4hWZ-5kDq,54,129000,Mortgage,6.0,Education,B,9000,11.49,1,0.07,N,24
eay5Oxfg-b4zy,l5b9iMfk-Prqr,Nq54zCAc-PMcu,53,55000,Rent,1.0,Homeimprovement,A,9500,5.42,0,0.17,N,26
ZyF7E5dD-I7gX,mnsXdmqZ-H5C4,kfC3AHCg-WBLK,27,36000,Rent,5.0,Education,B,5000,9.63,0,0.14,N,8
"9MZiMIqy-YJZA",PWMxElHT-UrPW,bcqZXFFq-cjTg,23,108000,Mortgage,7.0,Debtconsolidation,C,4000,11.02,1,0.04,N,2
"1837OdXI-Hpim",ZziTELmw-G5G9,kgpT4FF6-lecH,24,36000,Rent,0.0,Education,C,3000,13.92,0,0.08,Y,3
zo3R108I-R37B,H1jqURv6-xeda,sIKIEMJk-0FBz,25,55000,Rent,2.0,Education,C,18000,12.84,1,0.33,N,2
E8w0pTsw-h01k,sZN9LmNb-lWCg,RyWRuQZp-Uuw4,22,42000,Own,0.0,Education,C,12000,11.02,0,0.29,N,3
AMRyHTpg-pNA3,"8jRJGcLE-S7kd",YoeXBtwz-Exnw,32,45000,Rent,3.0,Personal,B,2400,12.42,0,0.05,N,6
"5faNb36y-Qp6Z",Zh1gtc2m-86WS,MG8iB45b-7okQ,25,27600,Mortgage,1.0,Homeimprovement,A,11500,6.03,1,0.42,N,4
g4PkziUQ-vX5a,"97INB5Qp-F4Y7",gjAERgj5-JdhB,23,62000,Mortgage,2.0,Venture,C,5000,13.57,0,0.08,Y,3
qPDYSUXe-rs37,GE79k4pw-NUa9,L6hMyniX-ded5,23,15204,Mortgage,7.0,Personal,A,2800,8.49,1,0.18,N,3
Sy01qS1X-IODH,"8xKlcXSv-BpSf",OO7JAgZE-SrMq,29,55000,Mortgage,9.0,Homeimprovement,A,5000,11.02,0,0.09,N,8
"0Nx9Bwhr-pA1L",Uc1odoym-Umul,O1ofwz0I-6vbe,27,62900,Rent,7.0,Medical,D,24250,15.31,1,0.33,N,6
bUGYhyjX-EluW,B4O7I4pb-Qjrc,"1N3uAU7P-Iaas",24,80000,Mortgage,0.0,Medical,C,25000,11.02,0,0.31,Y,2
zIQuTktk-eLIb,WsJMclq2-FIKS,LyS0G9nS-1KYK,29,40000,Rent,1.0,Debtconsolidation,A,3600,8.59,0,0.09,N,5
m8L35Htc-wyH7,"6BTtJIu5-9r0X",w0gK4OaM-P5Ox,25,44000,Rent,9.0,Medical,A,9000,7.29,0,0.2,N,3
nOg1cr9q-5Qec,YUoUkgBj-5G8u,Y9k4Ujha-nYp5,24,69996,Rent,3.0,Homeimprovement,B,2500,12.53,0,0.04,N,4
"4cBUmUpJ-04FT",ZJwX1v7z-vBsJ,tl8Ss0xJ-D0up,22,55000,Mortgage,6.0,Personal,C,13000,13.85,0,0.24,N,3
Hep71R6m-axSe,JTCswFHL-o0Jf,"3xP268su-L00n",24,138000,Rent,2.0,Venture,D,20000,15.99,1,0.14,Y,3
J1WKPygq-G3x7,X8brq0Ub-oIo8,GBT7q842-1DMO,27,90000,Mortgage,4.0,Personal,A,15000,11.02,0,0.17,N,6
M39h5EC5-sSB0,ARzYtWxD-jKvz,mRq7cJ7S-8Af5,31,78996,Rent,5.0,Homeimprovement,A,6000,7.51,1,0.08,N,5
"3DNBbwzS-TL37",w9IlwcHh-gfea,aZ5acEDq-Ei6p,26,59000,Rent,2.0,Venture,E,18000,16.0,1,0.31,N,4
"9B8sPylb-hbXs",blbPFAdO-bA5B,"7UrG6Gzz-T3tu",24,86400,Rent,5.0,Debtconsolidation,C,2800,14.65,0,0.03,Y,4
gHhReUbg-i9MS,"24hj5JCq-FDKZ",HjXBPng1-oCsX,22,78000,Mortgage,6.0,Homeimprovement,D,25000,16.77,1,0.32,N,2
WyjDDTfo-escP,"8nLQOYYz-68eQ",MX7vqXNk-Rt5v,27,47232,Own,10.0,Medical,A,8000,5.42,0,0.17,N,9
AgBAdMeS-2zRT,XngH9zb0-uXQ3,XYyrFz5s-zbct,38,36000,Rent,13.0,Education,B,7500,11.36,0,0.21,N,13
"6OSim8Bu-CZcb",v8Oqzr8P-6jZ5,ZvvNT5pg-G6lQ,22,87000,Mortgage,0.0,Venture,A,8000,5.79,0,0.09,N,3
"6RzK6Rf7-f6rG",kPom4oej-R1Mm,"02ncmpPf-6glF",31,100000,Mortgage,15.0,Personal,A,19000,8.49,0,0.19,N,9
a4v2BSkR-oALh,D0PtSgn9-oSxo,"57Nchudd-8cQC",22,42000,Rent,4.0,Debtconsolidation,C,4800,14.35,0,0.11,N,4
i9NKOvy8-TuKn,WEolCmtN-aWmP,"6J5zZzqi-rT6o",31,53000,Mortgage,8.0,Education,C,3000,15.23,0,0.06,N,5
e4UxeCbh-otAR,kLPQeDp8-eHSM,M12Rrvsv-OgNE,27,65000,Own,8.0,Medical,A,5000,7.88,0,0.08,N,5
"6oRqlQUP-teFl","1IRsiz91-SXvc",vFFRH887-gz7E,25,39000,Rent,3.0,Medical,C,7600,12.84,1,0.19,N,3
XtCTcdU1-OrWP,"9bOjhyaw-vxXw",B98OUS5E-ls5N,23,65004,Mortgage,7.0,Personal,A,15000,7.88,0,0.23,N,3
"9aAZHI5M-hFHM",RQ4cDv7r-Z7K8,"2BeKEGuC-zgpt",28,41000,Rent,11.0,Personal,E,4000,18.64,1,0.1,N,8
"9DhkhlHM-9Iog",QXfilkpE-I0gT,rMDPWUfT-Z9of,26,69780,Rent,3.0,Personal,A,6000,9.32,0,0.09,N,3
kKpeqvn4-fChE,UTZN3tO4-N7fA,BMXe8JC7-KETi,22,60000,Mortgage,1.0,Medical,B,6750,10.99,0,0.11,N,4
ga9dYBUo-IIaF,JYuuiuld-0XEr,lO3wpcfg-fdN2,22,62900,Mortgage,6.0,Medical,E,12000,16.35,1,0.16,Y,2
PT4fBGJf-MH61,HlgaEM7f-x8LO,nEYeL1xr-msmj,28,57600,Rent,1.0,Personal,B,3300,11.02,0,0.06,N,8
LpUjuaer-f9Xa,a5TtjFws-YPzH,pUqu5Lgp-dA7T,25,33000,Mortgage,9.0,Venture,A,5000,8.49,0,0.15,N,3
su3BHsUh-skEZ,djWznb25-6sKU,jAucOPTP-Gid3,25,69000,Rent,1.0,Personal,D,8000,13.99,1,0.12,N,2
RnYc2qEx-4jTW,n5rwdEzb-2Ppx,A9cen95c-KyzJ,28,62000,Rent,2.0,Education,C,12000,11.02,0,0.19,N,10
D4KeRB2u-ubZ1,iUhLb1JE-A8eg,E7gEoJ6K-TTWt,29,35000,Rent,1.0,Medical,A,5000,11.02,0,0.14,N,9
h4g35Ame-kFnv,"3QepW4LQ-fmFi",dgynDhjR-hqTs,21,45996,Own,5.0,Venture,A,10000,5.79,0,0.22,N,3
Uc82Dcx7-YEMo,Qr0bR2Te-YnhI,Oz8CXRZu-HvoY,41,57600,Rent,6.0,Personal,A,8000,6.03,0,0.14,N,12
nDOebI3j-ljSc,EoZELrCK-rgwc,Hlm6elw6-Z5Cl,28,24000,Rent,4.79,Personal,C,3000,15.23,0,0.13,Y,7
fiqalaLi-aehU,LWou7fAl-3cj1,tHZH1bJr-zkSY,23,37000,Own,0.0,Education,A,6000,8.9,0,0.16,N,3
PKouDELv-z8WR,Wbwwd2dg-vjuA,WaEUMq8v-9dzw,24,90000,Rent,8.0,Homeimprovement,B,10000,11.02,0,0.11,N,2
appCZ4do-LtKX,hdD9yDrn-N1Oy,"9b9Yilpd-jSTb",29,62050,Rent,3.0,Medical,E,15000,15.95,1,0.21,Y,8
PxbqZSBN-HI10,QIEFj1q6-PNee,"6hosKyvO-Q0qI",36,51996,Own,7.0,Homeimprovement,B,8500,11.49,0,0.16,N,16
pXtYtGst-syE4,jsLyyvPg-g2bF,l4Q1z3TH-u50a,26,39000,Rent,2.0,Education,C,2000,12.98,0,0.05,N,4
zyuj4Die-kRoq,"0fhbJlyT-MUuw",QE2sR9cd-H7tZ,25,60000,Other,3.0,Debtconsolidation,B,5000,11.14,0,0.08,N,3
LyEuSebI-365n,en9dJk2K-M3nr,pGrn5G0D-uwtH,26,40000,"",4.79,Venture,B,15000,7.49,0,0.27,N,9
af4EWG6H-0fFw,ln5m5OH0-4wuv,jJgiu82w-eiRt,22,36000,Rent,3.0,Education,C,9000,11.02,0,0.25,Y,2
xAch8m5C-3bPd,"2xWrAsAc-EbHD",YLGKO2jB-s6OC,28,50000,Mortgage,12.0,Venture,B,3000,10.36,0,0.06,N,7
sBPo3MeR-nQys,FBQdGc6o-fP7l,"4DarwaeD-djik",33,65000,Rent,1.0,Medical,C,4000,12.87,0,0.06,N,7
"1ndlCq3h-65j9",Cc1XHvnl-EHi3,FnkP5Zp7-COr6,23,42000,Rent,0.0,Medical,B,10000,11.02,0,0.24,N,4
nb3uRIeC-Ik9D,y8fkkqFb-DasM,xY1cczNW-qXXt,31,74400,Mortgage,11.0,Venture,A,6000,11.02,0,0.080645161,N,2
"5eydJMmR-FBnG",rnDC1jWY-ZI81,Lgvm1QDw-AU7X,22,29976,Rent,6.0,Debtconsolidation,C,4550,12.84,0,0.15,N,3
J2vjPiPf-gof0,pwGgrBqh-rg6S,glJDUL98-caxt,36,46000,Mortgage,6.0,Personal,C,5350,15.27,1,0.12,N,12
caPt0g5L-JyHY,Y1ddPUrH-bEom,oAfjgrd1-qmgn,58,45000,Mortgage,3.0,Personal,A,3500,6.76,0,0.08,N,20
uCHGE3GA-ejLQ,q3D7fFCL-KuNK,K9RMrzGq-oBsu,34,120000,Rent,7.0,Venture,C,20000,13.8,0,0.17,N,7
GIxtjWIU-Jona,IH1hXCZU-PbGU,wpC0oBWH-B6yj,22,78972,Rent,5.0,Medical,C,4000,11.02,0,0.05,Y,2
sQkUWGCG-uPYW,f50htn1Z-Eqyd,"5Wvx80Xa-SzAx",22,56950,Rent,6.0,Medical,A,28000,11.02,1,0.49,N,2
m7hnWp4v-yv7P,CsSphxtp-wQan,wAAb1ZKQ-UnR8,22,34000,Rent,4.0,Medical,D,3800,18.25,1,0.11,Y,3
X0h1MQZo-9FfO,wdWEKtki-yKZs,"1FwkUlXt-v1UG",28,64000,Other,11.0,Personal,A,15000,9.63,1,0.23,N,10
MOoYbxtt-9A2v,rFhYlB3P-9dMP,WOli6zxB-fJ3u,22,24000,Mortgage,2.0,Debtconsolidation,B,5000,10.99,0,0.21,N,4
stEUr2R2-vyzG,"8iIq9GmO-Ojbj",JGfNqXNF-uNMD,25,60000,Rent,3.0,Venture,A,12000,5.42,0,0.2,N,3
E5jCffBY-qcyI,"7lTKrITe-FZ9A",osGYEG6H-xD1K,24,54000,Mortgage,9.0,Medical,C,15600,13.61,0,0.29,Y,4
IzDRWD57-zcCk,jE3DLoRk-xykt,RHst7gdN-oUiq,22,50000,Rent,2.0,Debtconsolidation,B,18400,9.99,1,0.37,N,2
d8hwYDZS-wc0t,U8ZorM4O-qiiZ,zWEIu02z-SJqu,24,77000,Mortgage,2.0,Education,B,3850,11.11,0,0.05,N,2
SA2yNdf5-0jPr,EWT9r6Gg-34QN,"5aJFClNg-RMIy",28,70000,Mortgage,4.79,Debtconsolidation,A,24000,5.99,0,0.34,N,5
lDJYsXrB-KvAR,LHTMOUft-2Unm,YEaqUqyw-iLTZ,25,24996,Rent,2.0,Education,A,9250,8.59,1,0.37,N,4
ic97MQdF-ePQo,"5NijikNt-N8L7",coK9bpiH-7dKH,22,38000,Mortgage,6.0,Debtconsolidation,A,8500,5.42,0,0.22,N,2
PPo8Ylbl-tZjX,JZknPrzm-b7Ga,mNdbAaQg-ezqN,21,36000,Rent,5.0,Personal,B,10000,11.48,0,0.28,N,4
Wc7yQHyp-DT9B,JQQR1bYa-s4bA,dOmyOuax-nwvs,24,79000,Mortgage,4.0,Personal,A,8000,5.99,0,0.1,N,3
WRyu7dUn-eftd,Y5il0ax8-2iCU,FPiyhgyX-eE5f,25,57600,Mortgage,4.0,Personal,A,7000,7.88,0,0.12,N,3
C4qZzpTc-arxs,mAxvvegp-IB1N,QHvMkMzk-hRA6,26,38004,Rent,3.0,"",C,14400,11.02,0,0.18,N,2
qpAyvspZ-RN1Q,jDL9tx5C-BlqS,o7Zvcg4G-tQjP,38,36500,Rent,3.0,Education,A,12000,7.51,1,0.33,N,11
"5LA8jtFj-PJ62",HFcNZQ8c-cSxP,KZgeG5JP-vwtJ,22,55000,Mortgage,6.0,Personal,C,3250,13.49,0,0.06,Y,4
bbXitUZX-hdUp,WoWUsduT-08eS,JKlca3LI-3MJ5,25,156000,Mortgage,9.0,Debtconsolidation,C,10000,13.22,0,0.06,Y,2
wSXzkhki-uq90,lWWp3kDw-17da,"7aM3iY9i-uMPs",28,52828,Mortgage,6.0,Medical,A,14500,7.29,0,0.27,N,7
Zu2arICK-Ghs3,CIFRdmBv-iAdN,BXUEqodm-3YNQ,37,250000,Mortgage,2.0,Education,C,34000,14.79,0,0.14,N,16
AltqPoP4-uRzi,cGsxjik3-O6i3,fxY31lGu-dRK8,26,79000,Mortgage,6.0,Personal,C,14000,13.57,0,0.18,Y,3
qGuXrawJ-Dc3P,Qa5pa9Qj-tscB,AUdAGk4o-L90S,41,67500,Rent,3.0,Homeimprovement,B,7500,9.88,0,0.11,N,15
tnPw3LPK-DHnb,b9oKYmN6-rspB,micFxcRH-NeCS,22,44000,Rent,1.0,Education,E,16000,16.35,1,0.36,N,3
"00Y5LziG-DHyP",XeADGQhw-jdCc,hWhJz4aW-6XpN,25,120000,Mortgage,2.0,Personal,F,10000,20.99,0,0.08,N,4
Bq9Mq62s-odAU,AiT77UaU-uek7,F6pdp9UZ-NOIM,26,150000,Own,10.0,Venture,A,21000,11.02,0,0.14,N,4
MREtaBBQ-Zbfo,kX21RFqR-6zm3,Epf8Unep-OUHB,23,45000,Mortgage,4.0,Debtconsolidation,B,10000,11.71,0,0.22,N,3
zvsSAXb1-7lj0,UitpDHMp-yRKn,"4of0tmaz-2dOS",23,48672,Rent,6.0,Education,A,12000,7.42,0,0.25,N,3
KwjNhzsy-Zz3t,lt8jSr05-CiTw,QxpHfTQf-ffeu,36,56400,Own,0.0,Personal,C,20000,13.57,0,0.35,Y,12
mbqsZswZ-tAlH,DiF4TOvO-pJ6m,gK4X6Np8-Y9xI,37,117000,Mortgage,3.0,Personal,A,10000,8.94,0,0.09,N,11
X9mLDytP-W9v1,cSxNZidZ-CQNx,oyAXaLRe-KKRf,38,36000,Mortgage,3.0,Homeimprovement,C,6000,13.99,0,0.17,Y,12
RsgzwCfH-5jsG,L3N1ukH1-HctB,PI07luxQ-3tY7,23,30000,Mortgage,7.0,Homeimprovement,A,2200,11.02,1,0.07,N,3
kAPHixiN-iWt5,T0JY4ejM-HbS6,"9HPKWyIx-aC0e",22,44307,Rent,6.0,Homeimprovement,B,10000,11.36,1,0.23,N,2
sHHoOjnO-iUde,OCbzZo1B-msES,PPlqx8HZ-pD1I,24,35000,Rent,8.0,Personal,A,5000,7.88,0,0.14,N,3
FvESR33M-sqpa,tDJagCt4-WGTo,BpJ3NTxi-aItS,29,21000,Rent,7.0,Education,B,6000,12.42,0,0.29,N,6
"4MvTgZbm-kgKN",XIQHR78j-MBwK,SMNAJwPH-mEk2,29,52000,Mortgage,6.0,Homeimprovement,B,7800,10.36,0,0.15,N,9
Itbyogy0-iRkL,Cum82hal-UfkQ,Ywde7Hpq-breL,26,38100,Mortgage,6.0,Venture,A,3900,7.9,0,0.1,N,3
FWDwNHpF-xQ8x,D2sMsOOd-7hUK,UkMnLkGz-ope5,27,62000,Mortgage,1.0,Homeimprovement,B,3275,9.33,0,0.05,N,8
TkaIP9iZ-Kmpi,"322r5wsN-t1Jx","4Q2mqSEB-91d6",37,110000,Mortgage,11.0,Homeimprovement,A,12000,7.88,0,0.11,N,16
t1J3KXYB-Y4vc,"7hNaTHOb-ffla",KOHc5Oen-AUEs,21,66024,Rent,4.79,Venture,B,10500,9.63,0,0.14,N,10
hLEcAH6n-KmgY,NUi5P9Ru-eM5k,SYxtCikJ-ck1p,22,66024,Rent,4.0,Medical,A,3775,11.02,0,0.17,N,6
FXH3xgZC-4Ow3,QSxJQzU2-Z4F1,mZNHQ4da-9WFm,24,50000,Rent,1.0,Homeimprovement,D,5000,15.62,1,0.1,N,4
JHJJ01eb-3E49,mDKUZD4a-Anc1,"5CLhMMX8-66Uh",26,40000,Rent,4.0,Education,B,6000,11.02,0,0.15,N,2
hCceP2es-uErx,YKa8Awoa-hxdo,h5mw8Iry-IYRw,24,70000,Mortgage,2.0,Personal,B,8950,11.89,0,0.13,N,3
"5EWccsqu-eMAM",rI6gAEHy-Lpq3,KWxBznQx-shqY,24,87000,Mortgage,5.0,Debtconsolidation,B,10000,10.36,0,0.11,N,2
"1RJ8AfWv-e0I5",nINchKEM-BsAD,BREkkNDI-4dMY,22,70500,Rent,3.0,Personal,C,21000,13.98,0,0.3,Y,4
Iog6B9h3-X2BQ,yUrvHdIj-UFAn,GmaHXZsn-l39e,27,24000,Rent,0.0,Medical,A,10000,7.68,1,0.42,N,9
CNYozary-1yCQ,YmRJZGE7-bKso,TBRKxwyj-KpSL,60,98000,Rent,1.0,Debtconsolidation,D,15000,16.29,1,0.15,Y,25
pj5c4z7K-uIwY,U8iwtNM1-FeQo,"1a4bIbMm-S0n2",33,54000,Mortgage,6.0,Education,B,2100,9.99,0,0.04,N,6
Mbjzo4K9-lXBj,d0qQyfqW-cNGM,LxxQymjo-hIaL,32,21600,Rent,4.0,Debtconsolidation,A,4000,8.07,0,0.19,N,10
UkqeOegP-XmE7,JoRMkx31-By3B,Y9iEQghn-cjoQ,25,128600,Mortgage,9.0,Personal,A,28000,7.9,0,0.22,N,3
izIs3iGa-SABq,"2NWc1ee8-s2bB","3hM6FXcl-bI03",24,40800,Rent,0.0,Medical,B,7000,11.86,0,0.17,N,2
"45ATgdBJ-KrwK",gUnMH2rg-UKel,DGcAPDO7-MjdE,27,112548,Mortgage,11.0,Venture,A,24000,11.02,0,0.21,N,5
AuoA30Xk-pgCl,mZmd07Co-N46c,nt2cWd3G-GpU3,30,54000,Mortgage,13.0,Medical,A,10000,7.9,0,0.19,N,10
RT3JozDJ-iBn2,"3GZuxc3q-WK8c",GqfETdN9-MZsy,26,47000,Rent,5.0,Personal,C,9500,12.87,0,0.2,N,4
Nfm9EIet-n4IZ,"42Uocwu9-v2nZ",yPlfabBy-D7yC,24,36000,Mortgage,2.0,Venture,B,5200,9.91,0,0.14,N,3
vrHijGvx-jZcn,GqBoXHQs-fpF1,fMieDbza-mRfX,23,73426,Mortgage,0.0,Education,C,7500,11.02,0,0.1,N,2
qywrL1vg-3cEu,iBbuB5c7-BxMW,lMGxmGuC-cbDn,24,33600,Rent,1.0,Debtconsolidation,B,10000,9.88,1,0.3,N,4
eBhTh2Me-xpxt,t3pKhtTo-Ckml,"5MPUhrxG-Abkj",28,61000,Rent,12.0,Homeimprovement,C,15000,13.99,0,0.25,N,7
hJv7ydsl-TU6m,TPhd1JZl-LqzE,rpJGmOFt-KOhJ,22,75000,Rent,6.0,Education,B,6000,11.02,1,0.08,N,2
GnuFR22x-AoET,waROZGEN-P3b8,"7S1784XP-0Wam",25,130000,Mortgage,3.0,Homeimprovement,B,25000,11.36,0,0.19,N,3
JobgvwmF-FIm1,GLTtC0tw-zaoK,"91KOY4s6-R6LZ",22,66000,Mortgage,6.0,Personal,A,12000,5.79,0,0.18,N,3
"6a49c87k-a4pA",Z9DuTPJw-Q276,"22QYMg0d-Y5PY",22,125555,Mortgage,2.0,Medical,B,9000,10.99,0,0.07,N,4
iGUSQWmT-gNdT,eXabn99S-maoH,"48CMI7Pu-aH3M",23,72000,Mortgage,7.0,Education,B,5000,11.02,0,0.07,N,3
l2lkv2H1-Ni34,"2L8l7fxo-eXmS",HgoffjWA-IKIz,21,25000,Rent,1.0,Personal,A,10000,11.02,1,0.4,N,4
i1cx3PxO-2vHX,"6RS2SzYu-bfZy",lAFgrLi0-as8C,31,59000,Mortgage,2.0,Debtconsolidation,B,13000,11.14,0,0.22,N,7
ZhEIADjF-JMY7,"90YZ7TXC-z08Y",mBSOYDwW-iAPu,27,119000,Mortgage,0.0,Medical,B,8800,11.02,0,0.07,N,7
Ars7LF4Q-IZ65,qPSjBo19-8Hei,recj7GHa-GHhu,46,82000,Rent,2.0,Education,B,16000,10.99,0,0.2,N,16
miuxizdc-3jd6,Oij6fXxc-fw6K,"0z5ZgwOt-P69J",25,100000,Mortgage,9.0,Personal,B,17600,10.59,0,0.18,N,3
"09DqpbZ7-jSP4",mygYff6T-izgF,vPbbpZEg-5str,28,36000,Rent,13.0,Medical,A,10000,8.59,0,0.28,N,9
UHHuCjg2-76sA,iemWZW1T-vCvx,wRzftesv-oxNC,24,50000,Mortgage,8.0,Education,A,3000,7.66,0,0.06,N,2
iTbb2FSi-tY5W,XztC4gwy-LBzC,gz61yfnq-36gY,28,55000,Mortgage,12.0,Medical,A,7000,11.02,0,0.13,N,6
IJBAF6fd-hDCG,DYSp2tmg-rf3h,oPJrwpj6-jMXt,27,38004,Mortgage,0.0,Debtconsolidation,D,12000,16.77,1,0.32,N,6
"6g2uY2sF-rv5Q","0kygwQTT-ro2Y","6LvjFRZ5-aN2G",30,90722,Mortgage,6.0,Venture,A,10000,6.91,0,0.11,N,8
c4ycifS7-6NFJ,JisD4xKD-QUb2,sf2hMKle-FRhY,32,55000,Mortgage,0.0,Medical,C,9000,13.85,0,0.16,N,10
DeTLIWJI-4xNK,HDrXYUGP-w1P4,"97gvf9qI-HE7w",23,34348,Mortgage,7.0,Education,A,5000,7.9,0,0.15,N,3
"21ZDgDbW-ZW76",jhtqnEqr-LzEn,Mx298xmG-Iphe,24,90000,Rent,0.0,Debtconsolidation,A,15000,7.9,0,0.17,N,2
"9nIffZia-mpAQ",mBPJsfJi-sJqR,zyxAaU6s-XjQe,44,29088,Rent,3.0,Debtconsolidation,B,7200,11.71,0,0.25,N,17
w6wxyxC4-l7qP,"2vDERni1-1UNk",s3Qt1Gj0-YOCk,24,48000,Mortgage,3.0,Venture,A,9600,11.02,0,0.2,N,4
jPlCbylj-FbSd,ft4hXJJ7-u3Su,w9U1goxE-5sum,26,66024,Rent,2.0,Homeimprovement,D,20500,11.03,1,0.63,Y,6
zDh5PCvc-HGRn,FLK5KUH6-yx0P,u1cxL65Z-oSh8,27,118500,Mortgage,4.0,Debtconsolidation,A,15000,6.91,0,0.13,N,9
tWKefeKd-UQAH,"6WouKqAN-NddR",w8EX8x6O-CcrP,23,33204,Rent,7.0,Education,C,2250,12.73,,0.06776292,N,4
dwdWGrcD-Oadd,XWg2nQJX-z7DF,G1i9A4Or-pULi,26,54000,Rent,2.0,Personal,C,6600,11.97,0,0.12,N,3
ts5FeWyl-xgwL,M3XN1cYM-3ei8,Z49JI42D-RIit,37,39700,Mortgage,4.0,Homeimprovement,C,15000,13.23,0,0.38,Y,11
WNmAIARY-zb4M,uFIlhQSI-OPAn,"89lgq5Bg-GGy5",25,33280,Rent,1.0,Personal,B,5500,11.02,0,0.17,N,2
DO2HiU89-nnbh,jGqpp0Hp-p3FC,r4TcP3WN-d8Nl,30,46000,Rent,5.0,Debtconsolidation,A,8000,7.14,0,0.17,N,10
